flex1,flex2,flex3,flex4,flex5,imu_x,imu_y,imu_z,SIGN
0.04713064713064713,0.07472527472527472,0.09841269841269841,0.07863247863247863,0.007081807081807082,124.5,-40.06,8.25,C3
0.038583638583638585,0.06251526251526252,0.08717948717948718,0.06715506715506715,0.00757020757020757,124.44,-40.38,8.31,C3
0.03247863247863248,0.05347985347985348,0.0778998778998779,0.05860805860805861,0.00927960927960928,124.12,-40.75,8.38,C3
0.028327228327228327,0.046886446886446886,0.07155067155067155,0.05274725274725275,0.010500610500610501,123.69,-40.94,8.38,C3
0.025396825396825397,0.04249084249084249,0.06691086691086691,0.0485958485958486,0.011233211233211233,122.69,-41.56,8.5,C3
0.023687423687423687,0.04053724053724054,0.06373626373626373,0.04664224664224664,0.009523809523809525,121.0,-42.88,8.38,C3
0.02564102564102564,0.04395604395604396,0.06642246642246642,0.05299145299145299,0.00805860805860806,119.37,-44.88,8.88,C3
0.03223443223443224,0.05445665445665446,0.07667887667887668,0.06666666666666667,0.003663003663003663,117.56,-46.25,9.75,C3
0.04322344322344322,0.07057387057387057,0.09084249084249084,0.08180708180708181,0.0004884004884004884,116.81,-46.63,10.0,C3
0.05372405372405373,0.0844932844932845,0.1028083028083028,0.09230769230769231,0.003418803418803419,116.75,-46.81,10.19,C3
0.06129426129426129,0.09426129426129426,0.1111111111111111,0.09963369963369964,0.005616605616605617,116.81,-46.88,10.06,C3
0.06666666666666667,0.1010989010989011,0.11697191697191697,0.10500610500610501,0.006837606837606838,117.87,-46.56,9.44,C3
0.07008547008547009,0.10354090354090355,0.1203907203907204,0.10622710622710622,0.006837606837606838,119.75,-45.19,8.56,C3
0.06862026862026863,0.10036630036630037,0.11916971916971918,0.10256410256410256,0.0031746031746031746,121.94,-42.25,7.81,C3
0.06251526251526252,0.09181929181929183,0.11208791208791209,0.09401709401709402,0.0004884004884004884,123.5,-40.69,8.0,C3
0.051526251526251524,0.07838827838827839,0.09938949938949938,0.08253968253968254,0.001221001221001221,123.75,-40.88,8.06,C3
0.04224664224664225,0.0652014652014652,0.08693528693528693,0.0713064713064713,0.002442002442002442,123.62,-41.0,8.0,C3
0.03540903540903541,0.05543345543345543,0.07667887667887668,0.06275946275946276,0.003418803418803419,123.75,-41.0,8.06,C3
0.030525030525030524,0.04884004884004884,0.06984126984126984,0.0568986568986569,0.004151404151404151,123.44,-41.5,8.25,C3
0.027106227106227107,0.04395604395604396,0.06495726495726496,0.05274725274725275,0.004395604395604396,122.0,-42.75,8.38,C3
0.026373626373626374,0.041758241758241756,0.06227106227106227,0.05201465201465202,0.004884004884004884,119.87,-43.94,8.25,C3
0.03125763125763126,0.046153846153846156,0.06984126984126984,0.06275946275946276,0.004884004884004884,117.94,-45.19,8.88,C3
0.0398046398046398,0.06031746031746032,0.08327228327228327,0.07594627594627594,0.005128205128205128,116.94,-45.63,9.44,C3
0.050061050061050064,0.073992673992674,0.09743589743589744,0.08693528693528693,0.005128205128205128,116.62,-45.94,9.38,C3
0.05714285714285714,0.08376068376068375,0.1072039072039072,0.09474969474969475,0.004151404151404151,116.5,-46.06,9.38,C3
0.06202686202686203,0.09035409035409035,0.11428571428571428,0.10012210012210013,0.0002442002442002442,117.0,-45.75,9.13,C3
0.06495726495726496,0.09352869352869353,0.11868131868131868,0.10305250305250305,0.007814407814407814,118.81,-44.75,8.0,C3
0.06642246642246642,0.09352869352869353,0.11941391941391942,0.10134310134310134,0.013186813186813187,121.37,-42.38,6.12,C3
0.06227106227106227,0.08815628815628816,0.11477411477411477,0.09426129426129426,0.017094017094017096,123.0,-41.81,6.5,C3
0.05225885225885226,0.07643467643467644,0.1028083028083028,0.08302808302808302,0.01611721611721612,123.12,-42.25,6.69,C3
0.04297924297924298,0.06446886446886448,0.0905982905982906,0.0713064713064713,0.013186813186813187,123.31,-42.44,6.81,C3
0.035897435897435895,0.05518925518925519,0.08107448107448108,0.06324786324786325,0.011233211233211233,123.19,-42.94,6.94,C3
0.03076923076923077,0.04835164835164835,0.073992673992674,0.05714285714285714,0.003907203907203907,123.31,-42.88,7.31,C3
0.027106227106227107,0.043467643467643466,0.06886446886446887,0.05274725274725275,0.003663003663003663,123.12,-43.0,7.31,C3
0.025885225885225887,0.040293040293040296,0.0652014652014652,0.050061050061050064,0.008791208791208791,122.56,-45.44,7.25,C3
0.02735042735042735,0.039316239316239315,0.06617826617826618,0.05396825396825397,0.012454212454212455,120.81,-47.63,8.38,C3
0.03492063492063492,0.04884004884004884,0.0761904761904762,0.06715506715506715,0.010500610500610501,119.44,-48.19,8.75,C3
0.04786324786324787,0.06471306471306472,0.09010989010989011,0.08083028083028083,0.009035409035409036,118.37,-48.81,9.31,C3
0.057387057387057384,0.07936507936507936,0.10183150183150183,0.09108669108669108,0.006837606837606838,118.5,-48.88,9.63,C3
0.06422466422466422,0.08962148962148962,0.11013431013431013,0.09841269841269841,0.0017094017094017094,118.5,-49.13,9.63,C3
0.06886446886446887,0.09694749694749695,0.11575091575091576,0.10329670329670329,0.004151404151404151,119.12,-49.06,9.63,C3
0.07203907203907203,0.09987789987789988,0.11941391941391942,0.10525030525030525,0.009523809523809525,120.19,-48.19,8.94,C3
0.07228327228327229,0.09963369963369964,0.12014652014652015,0.10451770451770452,0.013186813186813187,121.56,-43.69,7.06,C3
0.06886446886446887,0.09645909645909646,0.11794871794871795,0.10061050061050061,0.01221001221001221,123.56,-41.56,7.5,C3
0.05811965811965812,0.08669108669108669,0.10866910866910867,0.0905982905982906,0.010500610500610501,124.06,-41.56,7.81,C3
0.046886446886446886,0.07179487179487179,0.09548229548229548,0.0778998778998779,0.00927960927960928,124.5,-41.13,7.94,C3
0.038583638583638585,0.05982905982905983,0.08473748473748474,0.0673992673992674,0.002442002442002442,124.62,-40.75,8.13,C3
0.03247863247863248,0.05128205128205128,0.0761904761904762,0.059096459096459095,0.002197802197802198,124.37,-40.88,8.25,C3
0.028327228327228327,0.04542124542124542,0.07008547008547009,0.053235653235653234,0.005372405372405372,125.31,-41.25,8.63,C3
0.02564102564102564,0.04126984126984127,0.06593406593406594,0.04908424908424908,0.005372405372405372,123.25,-43.25,9.31,C3
0.02442002442002442,0.038583638583638585,0.06422466422466422,0.04932844932844933,0.005372405372405372,122.94,-46.31,10.25,C3
0.028083028083028084,0.043467643467643466,0.07203907203907203,0.060073260073260075,0.005372405372405372,119.62,-50.19,12.63,C3
0.03736263736263736,0.055921855921855924,0.08693528693528693,0.07301587301587302,0.0029304029304029304,119.75,-50.88,12.81,C3
0.04566544566544566,0.06862026862026863,0.09865689865689865,0.08180708180708181,0.002197802197802198,120.06,-50.31,12.44,C3
0.051526251526251524,0.07741147741147741,0.10671550671550671,0.08815628815628816,0.00805860805860806,120.0,-50.13,12.19,C3
0.05543345543345543,0.08351648351648351,0.11233211233211234,0.09108669108669108,0.012454212454212455,120.25,-50.13,12.06,C3
0.058363858363858365,0.08717948717948718,0.11623931623931624,0.09304029304029304,0.015384615384615385,122.37,-49.56,10.56,C3
0.060073260073260075,0.08815628815628816,0.11892551892551892,0.09352869352869353,0.01391941391941392,126.87,-42.44,8.38,C3
0.05885225885225885,0.08717948717948718,0.11721611721611722,0.09108669108669108,0.012698412698412698,129.75,-38.94,8.19,C3
0.05030525030525031,0.07765567765567766,0.10818070818070818,0.08278388278388278,0.011965811965811967,130.5,-39.5,8.5,C3
0.03956043956043956,0.06568986568986569,0.0945054945054945,0.0713064713064713,0.010256410256410256,130.87,-39.88,8.75,C3
0.031746031746031744,0.054945054945054944,0.08278388278388278,0.06056166056166056,0.005616605616605617,131.31,-39.5,8.88,C3
0.025885225885225887,0.046886446886446886,0.0735042735042735,0.05299145299145299,0.0,132.56,-40.06,8.88,C3
0.02197802197802198,0.04126984126984127,0.06691086691086691,0.04786324786324787,0.005128205128205128,132.0,-41.06,9.38,C3
0.01904761904761905,0.03736263736263736,0.06227106227106227,0.0442002442002442,0.008791208791208791,131.5,-43.81,9.44,C3
0.01904761904761905,0.03711843711843712,0.06227106227106227,0.0442002442002442,0.011233211233211233,130.81,-47.0,9.69,C3
0.024175824175824177,0.04322344322344322,0.0713064713064713,0.0568986568986569,0.013186813186813187,129.12,-47.88,10.13,C3
0.032722832722832725,0.05518925518925519,0.0844932844932845,0.0713064713064713,0.014163614163614164,127.62,-48.5,10.19,C3
