flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1,0,1,332,1888,264.69,65.94,37.25,0.002,Xin Chào
1,1,2,56,1889,288.62,75.37,-2.25,0.209,Xin Chào
3,2,92,179,1889,322.44,57.25,-46.69,0.202,Xin Chào
0,2,174,234,1888,322.87,51.31,-56.94,0.16,Xin Chào
1,2,167,177,1888,313.06,61.19,-40.44,0.146,Xin Chào
0,1,281,349,1888,284.0,70.44,1.75,0.342,Xin Chào
2,1,207,522,1888,255.31,58.56,46.0,0.328,Xin Chào
0,1,193,576,1889,244.69,51.13,51.25,0.236,Xin Chào
0,-1,222,368,1888,262.37,62.38,40.25,0.001,Xin Chào
2,2,389,186,1888,292.19,69.75,-0.75,0.21,Xin Chào
2,1,258,224,1889,305.69,67.81,-32.94,0.192,Xin Chào
-1,1,112,0,1888,289.94,72.56,-1.5,0.18,Xin Chào
-1,1,70,2,1889,265.56,59.5,39.0,0.169,Xin Chào
1,1,46,55,1888,250.0,44.75,42.13,0.165,Xin Chào
1,2,121,29,1888,253.81,45.94,39.13,0.142,Xin Chào
1,0,92,77,1888,273.81,56.69,22.37,0.146,Xin Chào
1,3,103,43,1889,307.75,55.31,-16.06,0.143,Xin Chào
1,1,112,54,1889,320.12,49.19,-34.44,0.124,Xin Chào
1,1,21,2,1889,311.44,55.06,-26.87,0.099,Xin Chào
3,1,25,-1,1889,287.62,59.94,-1.37,0.09,Xin Chào
2,1,2,17,1888,263.25,54.75,26.31,0.067,Xin Chào
1,3,1,2,1889,254.75,48.06,31.75,0.001,Xin Chào
0,2,2,1,1889,269.31,55.13,22.19,0.004,Xin Chào
1,1,5,141,1889,296.25,58.56,-6.87,0.002,Xin Chào
1,-1,45,126,1888,314.81,49.94,-34.56,0.002,Xin Chào
2,2,48,61,1889,318.56,47.31,-42.56,0.002,Xin Chào
3,1,50,105,1889,303.37,55.94,-32.44,0.002,Xin Chào
1,1,7,67,1888,279.62,59.94,0.69,0.002,Xin Chào
3,1,1,248,1889,262.25,56.94,19.81,0.002,Xin Chào
1,1,0,43,1888,257.06,55.0,27.56,0.001,Xin Chào
0,1,1,109,1888,268.5,59.13,20.25,0.0,Xin Chào
1,1,4,41,1889,290.19,61.25,-6.0,0.001,Xin Chào
1,1,2,39,1889,298.37,60.38,-25.06,0.001,Xin Chào
1,1,1,1,1888,289.44,65.37,-9.75,0.002,Xin Chào
1,0,1,3,1888,273.37,61.5,17.44,0.005,Xin Chào
1,2,0,1,1889,255.0,54.75,42.63,0.017,Xin Chào
1,2,1,0,1889,249.0,50.19,52.81,0.008,Xin Chào
0,0,1,1,1889,258.75,58.31,52.19,0.002,Xin Chào
3,0,2,4,1889,275.62,67.0,32.13,0.002,Xin Chào
1,1,1,4,1889,293.62,67.0,-14.88,0.002,Xin Chào
1,1,2,39,1888,312.12,53.31,-38.31,0.014,Xin Chào
1,1,1,286,1888,318.44,51.69,-48.19,0.208,Xin Chào
0,1,0,246,1888,308.81,61.56,-45.88,0.195,Xin Chào
-1,2,1,336,1888,290.25,70.56,-17.69,0.202,Xin Chào
1,0,2,39,1889,268.0,61.5,19.25,0.196,Xin Chào
2,0,2,2,1888,256.75,51.69,27.56,0.184,Xin Chào
1,0,2,0,1888,261.25,53.13,26.44,0.171,Xin Chào
0,2,2,1,1889,274.62,58.13,12.13,0.179,Xin Chào
1,3,1,25,1889,297.31,62.75,-13.25,0.185,Xin Chào
0,1,1,169,1888,324.62,51.06,-37.88,0.185,Xin Chào
1,2,1,52,1889,321.87,49.69,-41.5,0.189,Xin Chào
0,1,0,3,1888,302.0,59.31,-24.12,0.181,Xin Chào
-1,2,3,2,1888,280.37,61.31,5.87,0.186,Xin Chào
1,1,1,1,1888,261.12,55.81,29.81,0.179,Xin Chào
1,2,1,0,1888,262.19,60.13,38.06,0.182,Xin Chào
1,1,1,1,1889,281.81,66.75,16.5,0.168,Xin Chào
1,0,2,1,1888,308.56,61.81,-16.62,0.162,Xin Chào
2,2,1,24,1889,322.31,49.56,-35.94,0.158,Xin Chào
1,1,1,1,1888,318.44,52.25,-41.88,0.158,Xin Chào
0,2,1,3,1888,303.44,59.88,-29.25,0.16,Xin Chào
0,1,1,1,1889,286.37,63.69,1.06,0.163,Xin Chào
1,0,1,0,1888,269.62,62.06,25.62,0.181,Xin Chào
1,1,1,1,1889,264.31,60.19,33.94,0.156,Xin Chào
0,1,0,0,1888,273.75,61.94,26.44,0.003,Xin Chào
2,1,1,1,1889,296.81,63.44,1.94,0.169,Xin Chào
1,1,1,1,1888,320.37,55.63,-23.69,0.178,Xin Chào
1,2,20,0,1889,325.87,48.25,-35.19,0.184,Xin Chào
1,3,1,1,1889,315.87,53.81,-30.87,0.0,Xin Chào
1,0,0,1,1889,295.44,60.25,-10.44,0.173,Xin Chào
2,2,2,1,1889,275.62,58.81,12.38,0.173,Xin Chào
3,0,2,1,1889,266.5,56.44,24.37,0.17,Xin Chào
2,1,1,1,1889,269.94,60.06,24.69,0.171,Xin Chào
0,0,1,1,1889,292.5,65.37,9.75,0.171,Xin Chào
0,0,2,173,1889,319.69,58.94,-15.38,0.173,Xin Chào
862,0,151,312,1889,324.81,49.88,-25.94,0.165,Xin Chào
925,1,137,304,1889,310.75,55.88,-23.94,0.174,Xin Chào
1326,1,135,412,1889,290.5,61.88,-2.44,0.173,Xin Chào
1177,1,33,396,1889,274.06,58.25,18.87,0.171,Xin Chào
1126,2,73,92,1888,272.06,57.25,19.81,0.172,Xin Chào
947,1,55,67,1889,285.0,60.5,2.81,0.154,Xin Chào
1351,1,52,36,1889,306.62,57.06,-23.56,0.011,Xin Chào
1018,3,104,57,1888,321.69,48.31,-36.19,0.154,Xin Chào
1181,2,212,208,1888,320.19,48.13,-34.44,0.153,Xin Chào
1139,1,110,143,1888,304.56,54.88,-22.37,0.0,Xin Chào
549,0,94,182,1888,285.44,57.38,-0.75,0.001,Xin Chào
423,2,22,18,1905,272.12,53.5,15.75,0.029,Xin Chào
0,2,110,137,1904,273.81,53.44,13.81,0.017,Xin Chào
1,1,59,363,1889,288.69,57.75,-1.94,0.003,Xin Chào
1,1,9,419,1888,306.19,55.19,-21.06,0.0,Xin Chào
1,2,3,464,1888,324.37,45.81,-33.75,0.002,Xin Chào
3,0,2,296,1888,328.56,42.63,-36.19,0.001,Xin Chào
1,1,4,605,1888,317.87,48.31,-30.25,0.003,Xin Chào
1,1,2,603,1888,301.06,53.06,-14.69,0.004,Xin Chào
0,2,2,750,1889,284.87,52.5,1.69,0.001,Xin Chào
2,0,1,414,1889,279.94,51.19,3.62,0.017,Xin Chào
487,1,2,5,1888,288.75,52.94,-8.13,0.003,Xin Chào
232,1,2,2,1888,302.44,52.63,-25.81,0.002,Xin Chào
0,1,0,1,1889,313.69,48.56,-36.25,0.002,Xin Chào
1,1,1,1,1889,314.0,48.13,-36.56,0.005,Xin Chào
1,1,2,1,1889,302.56,54.19,-27.5,0.014,Xin Chào
1,2,1,1,1888,285.75,59.31,-8.5,0.032,Xin Chào
0,1,1,0,1889,272.75,58.13,7.81,0.001,Xin Chào
1,0,1,1,1888,274.31,58.44,6.25,0.0,Xin Chào
1,1,2,1,1889,288.69,60.19,-11.19,0.0,Xin Chào
1,2,1,0,1889,310.94,54.75,-31.94,0.001,Xin Chào
1,2,1,1,1888,321.31,48.38,-41.13,0.001,Xin Chào
1,1,1,3,1889,311.94,52.69,-34.25,0.002,Xin Chào
1,1,1,0,1888,293.25,58.13,-12.38,0.003,Xin Chào
1,1,2,0,1888,275.81,57.13,7.37,0.178,Xin Chào
1,2,1,1,1889,275.19,58.56,8.69,0.041,Xin Chào
1,2,2,1,1888,293.25,60.13,-12.81,0.019,Xin Chào
2,1,0,1,1889,318.5,49.19,-33.44,0.004,Xin Chào
1,1,1,1,1888,325.75,43.56,-44.13,0.003,Xin Chào
1,2,1,2,1889,314.94,50.75,-39.38,0.002,Xin Chào
1,1,2,1,1888,297.94,58.25,-24.19,0.001,Xin Chào
1,1,1,1,1888,280.31,61.19,-0.94,0.003,Xin Chào
1,1,1,0,1889,274.5,61.44,9.63,0.001,Xin Chào
1,0,1,2,1888,287.75,62.5,-9.5,0.001,Xin Chào
0,1,0,0,1888,310.81,54.44,-33.19,0.0,Xin Chào
1,0,2,2,1888,324.44,44.75,-44.31,0.0,Xin Chào
1,1,1,-1,1888,321.12,46.69,-42.81,0.001,Xin Chào
1,1,2,0,1889,304.94,54.63,-30.0,0.001,Xin Chào
2,1,1,2,1888,286.0,59.63,-8.25,0.001,Xin Chào
3,0,1,1,1889,274.0,60.13,8.19,0.002,Xin Chào
-1,1,1,7,1888,270.56,59.94,12.88,0.001,Xin Chào
1,2,1,1,1888,272.06,60.44,11.56,0.002,Xin Chào
1,1,2,118,1888,274.37,60.69,9.06,0.001,Xin Chào
1,3,2,449,1888,275.87,61.44,8.94,0.002,Xin Chào
2,1,1,1079,1888,277.81,62.38,8.56,0.001,Xin Chào
1,1,0,753,1888,287.94,62.19,-4.12,0.001,Xin Chào
1,0,1,891,1889,301.19,58.44,-20.75,0.002,Xin Chào
0,3,85,658,1889,314.81,51.44,-33.44,0.003,Xin Chào
2,0,46,357,1888,320.37,45.75,-40.13,0.008,Xin Chào
2,1,3,229,1888,314.25,49.13,-36.0,0.046,Xin Chào
1,1,-1,0,1888,301.69,55.81,-22.25,0.018,Xin Chào
1,0,2,1,1889,287.5,59.25,-1.62,0.005,Xin Chào
0,2,1,1,1889,276.31,59.25,15.0,0.003,Xin Chào
1,0,0,3,1888,274.5,59.19,20.0,0.0,Xin Chào
0,1,0,1,1889,292.0,62.44,-4.75,0.001,Xin Chào
0,0,2,0,1888,310.94,57.13,-29.25,0.0,Xin Chào
1,2,0,0,1889,320.25,49.88,-38.88,0.001,Xin Chào
1,1,2,1,1888,311.06,53.75,-31.31,0.001,Xin Chào
0,1,1,0,1889,294.69,60.0,-9.81,0.0,Xin Chào
1,1,2,0,1888,277.12,59.19,10.63,0.001,Xin Chào
2,1,-1,1,1888,264.37,55.31,21.37,0.001,Xin Chào
1,2,0,1,1889,271.75,59.19,12.5,0.001,Xin Chào
0,2,2,1,1888,292.62,62.69,-17.44,0.001,Xin Chào
0,1,2,1,1888,317.12,54.81,-40.56,0.001,Xin Chào
1,3,2,2,1888,333.62,44.25,-47.25,0.001,Xin Chào
1,2,2,1,1889,333.12,43.13,-49.75,0.001,Xin Chào
1,1,2,3,1888,317.37,53.31,-39.75,0.001,Xin Chào
1,0,2,1,1888,294.81,61.0,-12.56,0.002,Xin Chào
0,1,0,2,1889,274.0,58.13,12.5,0.003,Xin Chào
2,1,1,2,1888,267.5,56.88,19.37,0.002,Xin Chào
1,1,1,1,1888,275.69,61.13,12.0,0.002,Xin Chào
1,0,1,1,1889,292.62,62.5,-10.25,0.061,Xin Chào
0,2,0,1,1889,309.69,56.5,-31.87,0.003,Xin Chào
2,0,0,-1,1888,323.25,46.38,-45.0,0.026,Xin Chào
1,1,1,1,1889,322.25,46.56,-48.44,0.01,Xin Chào
1,1,1,1,1889,308.25,54.31,-35.5,0.014,Xin Chào
1,3,1,1,1889,293.75,59.94,-10.88,0.0,Xin Chào
1,1,1,1,1888,276.37,62.88,11.06,0.001,Xin Chào
1,1,2,2,1888,274.69,62.56,14.25,0.002,Xin Chào
0,1,2,1,1888,287.5,64.87,-8.5,0.003,Xin Chào
1,0,0,2,1889,309.0,59.19,-38.0,0.0,Xin Chào
2,3,2,1,1889,312.31,57.44,-50.13,0.006,Xin Chào
2,1,1,1,1888,304.44,63.19,-38.19,0.011,Xin Chào
1,2,1,2,1888,288.94,65.31,-3.37,0.01,Xin Chào
3,3,1,1,1888,269.0,61.88,14.0,0.009,Xin Chào
0,2,2,1,1889,268.75,66.56,23.81,0.003,Xin Chào
2,2,1,2,1889,285.56,72.69,-4.12,0.003,Xin Chào
1,2,2,1,1889,310.94,63.31,-38.81,0.002,Xin Chào
2,2,0,2,1889,320.81,51.44,-45.31,0.001,Xin Chào
1,1,1,1,1888,313.25,55.75,-37.63,0.002,Xin Chào
2,2,2,2,1889,299.56,62.94,-11.0,0.001,Xin Chào
1,1,2,1,1888,275.75,57.06,20.44,0.001,Xin Chào
0,1,0,94,1889,261.5,50.31,24.62,0.001,Xin Chào
1,1,1,31,1888,268.69,57.63,23.0,0.001,Xin Chào
3,1,1,1,1888,284.81,64.75,1.31,0.002,Xin Chào
1,1,1,2,1889,304.56,61.13,-25.62,0.001,Xin Chào
1,0,2,21,1888,317.62,50.69,-41.13,0.001,Xin Chào
1,1,3,41,1888,311.31,52.56,-35.25,0.003,Xin Chào
2,2,2,76,1888,294.56,56.69,-10.19,0.001,Xin Chào
1,2,1,43,1888,273.56,54.75,14.38,0.004,Xin Chào
1,2,0,12,1889,259.06,52.75,28.44,0.001,Xin Chào
2,3,0,2,1888,270.62,61.13,23.75,0.004,Xin Chào
0,1,1,12,1888,299.81,65.56,-19.87,0.0,Xin Chào
1,2,1,9,1889,319.75,53.56,-49.75,0.003,Xin Chào
0,2,1,14,1889,316.62,53.0,-50.63,0.004,Xin Chào
-1,1,1,14,1889,307.06,61.06,-34.06,0.002,Xin Chào
1,3,2,1,1888,289.75,67.06,0.62,0.002,Xin Chào
1,2,2,1,1889,272.25,61.69,24.19,0.003,Xin Chào
-1,0,3,0,1888,265.81,58.5,30.62,0.035,Xin Chào
1,-1,0,2,1889,275.25,62.5,18.44,0.018,Xin Chào
2,1,0,1,1888,294.44,63.5,-10.88,0.004,Xin Chào
2,2,1,2,1889,318.75,56.63,-32.25,0.002,Xin Chào
0,2,1,4,1888,327.37,51.5,-37.81,0.008,Xin Chào
0,1,2,3,1888,315.0,59.31,-30.87,0.003,Xin Chào
1,2,1,3,1888,298.25,67.06,-1.81,0.004,Xin Chào
0,2,0,1,1889,281.69,65.06,24.87,0.002,Xin Chào
0,2,2,3,1889,275.31,60.31,41.63,0.001,Xin Chào
0,1,1,7,1889,286.0,64.37,25.62,0.004,Xin Chào
1,2,1,21,1888,311.62,61.94,-14.88,0.002,Xin Chào
1,1,1,14,1888,331.69,50.69,-33.44,0.003,Xin Chào
0,1,1,2,1888,330.37,48.06,-39.81,0.003,Xin Chào
1,1,2,2,1888,318.81,55.19,-29.62,0.023,Xin Chào
0,0,2,1,1888,299.69,63.25,-9.69,0.003,Xin Chào
1,1,2,1,1889,283.37,67.12,21.5,0.001,Xin Chào
1,1,1,6,1889,286.75,69.31,32.75,0.019,Xin Chào
1,0,1,24,1889,306.25,62.19,-16.44,0.005,Xin Chào
2,1,0,14,1889,328.56,43.38,-44.31,0.003,Xin Chào
1,1,2,149,1889,338.81,37.94,-56.0,0.001,Xin Chào
0,2,2,101,1889,329.62,44.94,-51.31,0.001,Xin Chào
1,0,1,2,1889,310.94,56.06,-36.38,0.001,Xin Chào
2,0,2,2,1888,288.81,63.88,-4.31,0.0,Xin Chào
1,3,1,1,1889,268.75,61.38,22.0,0.003,Xin Chào
0,1,2,3,1889,274.81,64.25,17.25,0.002,Xin Chào
2,1,1,1,1888,300.69,65.12,-22.94,0.002,Xin Chào
0,1,1,0,1888,329.0,51.81,-41.88,0.001,Xin Chào
1,0,1,1,1888,329.69,44.0,-51.13,0.001,Xin Chào
1,2,2,0,1888,317.81,53.81,-41.13,0.001,Xin Chào
0,2,1,1,1889,297.62,63.0,-10.19,0.171,Xin Chào
0,2,1,2,1889,277.31,61.56,17.87,0.167,Xin Chào
0,2,2,15,1889,265.31,55.44,26.69,0.173,Xin Chào
2,2,1,4,1888,276.69,60.44,14.69,0.171,Xin Chào
1,1,1,1,1888,303.31,61.5,-19.69,0.174,Xin Chào
1,1,2,-1,1888,327.81,48.56,-40.38,0.165,Xin Chào
1,1,3,1,1889,332.12,42.38,-49.56,0.168,Xin Chào
-1,1,2,2,1888,319.06,51.06,-38.25,0.168,Xin Chào
1,2,2,1,1888,298.87,58.44,-10.56,0.171,Xin Chào
1,2,2,1,1889,274.37,54.81,14.56,0.169,Xin Chào
2,0,1,0,1888,260.44,50.94,28.87,0.16,Xin Chào
1,1,1,1,1888,263.56,54.56,27.94,0.162,Xin Chào
0,0,1,1,1889,284.06,60.63,6.44,0.158,Xin Chào
1,3,1,0,1888,308.87,55.44,-27.19,0.0,Xin Chào
2,1,1,0,1889,327.62,45.0,-46.88,0.002,Xin Chào
1,1,1,1,1889,326.87,45.38,-47.56,0.131,Xin Chào
1,0,0,1,1889,310.62,53.0,-33.31,0.139,Xin Chào
0,1,1,1,1888,293.12,58.69,-5.62,0.142,Xin Chào
1,1,1,1,1889,274.31,57.63,16.75,0.004,Xin Chào
2,1,1,3,1888,266.06,55.94,28.06,0.0,Xin Chào
1,1,0,1,1888,268.37,58.44,26.0,0.001,Xin Chào
1,1,1,1,1888,286.31,64.94,6.62,0.002,Xin Chào
1,2,2,2,1889,318.56,60.69,-28.06,0.046,Xin Chào
0,2,1,210,1889,326.44,52.13,-43.63,0.003,Xin Chào
2,3,2,79,1888,314.19,58.19,-28.31,0.007,Xin Chào
1,3,2,190,1889,291.37,55.81,11.06,0.005,Xin Chào
2,3,1,99,1889,271.06,46.88,28.56,0.011,Xin Chào
1,2,0,17,1889,271.56,53.5,51.94,0.012,Xin Chào
1,1,1,29,1888,275.56,63.81,48.56,0.002,Xin Chào
2,2,1,116,1889,294.37,75.62,3.62,0.004,Xin Chào
0,0,0,51,1889,323.06,62.94,-35.81,0.004,Xin Chào
1,2,112,321,1888,323.75,51.38,-36.25,0.004,Xin Chào
1,1,1,431,1888,311.44,56.94,-22.56,0.003,Xin Chào
1,1,2,86,1888,296.81,59.63,-0.5,0.005,Xin Chào
2,1,1,2,1888,276.62,54.13,16.87,0.003,Xin Chào
1,1,3,1,1888,272.75,51.88,21.06,0.004,Xin Chào
1,1,0,0,1889,281.31,54.94,11.75,0.001,Xin Chào
0,1,0,0,1889,296.5,57.38,-6.87,0.007,Xin Chào
3,0,2,0,1889,316.25,56.75,-29.81,0.005,Xin Chào
0,0,1,1,1889,321.12,53.69,-43.38,0.002,Xin Chào
1,1,1,1,1889,314.5,58.44,-40.19,0.004,Xin Chào
1,1,1,0,1889,301.62,64.87,-20.12,0.003,Xin Chào
1,2,1,2,1888,285.37,65.5,3.62,0.002,Xin Chào
2,0,1,1,1889,280.69,63.5,7.62,0.001,Xin Chào
2,0,-1,1,1889,293.5,64.56,-7.87,0.001,Xin Chào
0,2,2,1,1888,313.44,60.38,-31.0,0.001,Xin Chào
2,1,1,1,1889,326.81,51.56,-43.19,0.004,Xin Chào
1,1,2,1,1889,325.62,51.69,-43.75,0.005,Xin Chào
2,0,1,1,1889,313.75,57.94,-33.19,0.002,Xin Chào
2,1,1,0,1889,296.81,63.81,-12.19,0.012,Xin Chào
2,2,1,1,1889,281.5,64.44,5.0,0.001,Xin Chào
1,1,1,2,1889,288.87,66.25,-3.56,0.002,Xin Chào
2,-1,2,0,1889,310.31,62.31,-31.25,0.001,Xin Chào
3,0,1,1,1888,328.37,51.0,-45.88,0.004,Xin Chào
1,2,1,1,1889,330.31,48.75,-49.13,0.0,Xin Chào
2,2,2,1,1888,318.25,55.5,-41.19,0.003,Xin Chào
0,1,0,0,1889,304.56,61.81,-22.37,0.003,Xin Chào
3,2,1,0,1889,288.94,63.63,3.19,0.006,Xin Chào
2,1,1,1,1889,286.5,62.88,4.94,0.005,Xin Chào
0,2,1,2,1889,299.44,63.69,-11.06,0.005,Xin Chào
1,0,2,0,1889,322.87,57.81,-32.5,0.008,Xin Chào
2,2,2,2,1889,333.69,49.88,-44.06,0.194,Xin Chào
1,1,1,0,1889,338.62,47.31,-44.75,0.183,Xin Chào
1,1,1,0,1889,329.62,51.38,-42.0,0.192,Xin Chào
0,2,1,1,1889,316.37,57.94,-33.31,0.013,Xin Chào
0,1,1,-1,1889,303.81,62.44,-19.19,0.0,Xin Chào
0,1,2,1,1889,293.87,63.0,-11.25,0.18,Xin Chào
0,0,1,0,1889,297.37,63.75,-14.69,0.188,Xin Chào
1,1,1,2,1888,312.44,60.44,-33.63,0.187,Xin Chào
1,1,1,1,1888,327.75,51.94,-47.38,0.184,Xin Chào
0,0,1,1,1888,329.19,50.19,-49.75,0.177,Xin Chào
1,3,2,1,1888,317.87,56.13,-41.19,0.172,Xin Chào
1,0,2,1,1888,301.69,62.88,-18.87,0.193,Xin Chào
2,2,2,1,1888,283.87,62.31,6.81,0.184,Xin Chào
1,1,2,0,1888,274.81,59.44,16.87,0.186,Xin Chào
0,1,1,-1,1889,282.94,63.19,5.19,0.178,Xin Chào
2,1,2,1,1889,302.56,63.38,-24.0,0.237,Xin Chào
2,1,1,1,1889,326.62,53.94,-43.75,0.01,Xin Chào
2,2,1,2,1888,334.37,47.19,-50.69,0.152,Xin Chào
2,1,1,-1,1889,326.94,51.94,-46.88,0.17,Xin Chào
2,1,1,1,1889,307.69,60.19,-27.69,0.3,Xin Chào
2,0,1,0,1888,289.12,62.13,-2.44,0.102,Xin Chào
0,1,0,0,1888,275.69,58.44,11.0,0.064,Xin Chào
1,1,1,1,1888,274.44,58.38,12.06,0.089,Xin Chào
1,0,0,0,1889,284.25,62.13,1.25,0.024,Xin Chào
1,1,2,1,1889,301.06,62.19,-20.12,0.016,Xin Chào
-1,2,2,1,1888,319.62,55.31,-37.75,0.0,Xin Chào
1,1,-1,2,1889,339.12,43.13,-43.63,0.021,Xin Chào
1,2,0,1,1888,345.06,35.81,-48.0,0.001,Xin Chào
0,2,1,1,1888,332.31,44.88,-44.5,0.019,Xin Chào
1,2,1,1,1888,309.94,57.44,-22.75,0.136,Xin Chào
1,1,2,2,1888,282.62,58.81,20.31,0.007,Xin Chào
1,1,2,4,1888,258.94,46.0,44.25,0.0,Xin Chào
1,0,0,49,1888,252.12,40.44,49.38,0.143,Xin Chào
1,1,1,5,1888,260.0,51.75,42.75,0.152,Xin Chào
0,2,1,1,1888,282.12,66.44,12.19,0.146,Xin Chào
0,1,1,0,1888,310.0,62.81,-36.5,0.154,Xin Chào
0,2,1,2,1889,336.87,44.31,-51.5,0.154,Xin Chào
1,2,1,0,1888,338.56,39.81,-52.19,0.152,Xin Chào
2,0,2,1,1889,317.69,53.56,-43.56,0.154,Xin Chào
1,1,1,1,1889,292.5,64.94,-4.62,0.001,Xin Chào
1,1,0,0,1889,263.31,56.63,44.81,0.0,Xin Chào
2,1,50,30,1888,250.44,48.06,48.94,0.0,Xin Chào
1,1,0,1,1888,262.25,57.25,37.0,0.002,Xin Chào
1,1,1,2,1888,288.69,68.31,-4.37,0.001,Xin Chào
2,2,2,0,1889,316.81,56.88,-41.69,0.002,Xin Chào
0,1,0,0,1889,325.37,46.69,-50.25,0.001,Xin Chào
1,0,0,0,1889,315.87,54.69,-43.19,0.001,Xin Chào
0,1,1,1,1889,292.62,67.69,-3.5,0.001,Xin Chào
2,1,1,1,1888,260.37,54.0,34.44,0.001,Xin Chào
2,1,180,1,1888,244.56,39.81,32.94,0.001,Xin Chào
2,1,6,0,1888,250.37,51.19,35.13,0.001,Xin Chào
1,2,2,0,1889,273.44,68.62,15.5,0.001,Xin Chào
0,1,1,0,1889,309.44,65.94,-44.56,0.002,Xin Chào
1,3,1,6,1889,329.25,49.81,-65.56,0.0,Xin Chào
1,0,1,2,1889,317.94,62.19,-63.44,0.0,Xin Chào
1,1,1,1,1888,298.06,74.5,-15.56,0.0,Xin Chào
1,0,0,105,1888,263.94,55.31,34.25,0.001,Xin Chào
1,2,2,1,1888,243.5,37.81,34.81,0.002,Xin Chào
1,1,2,2,1888,246.62,45.0,37.13,0.001,Xin Chào
-1,3,1,2,1889,270.0,61.75,19.19,0.004,Xin Chào
0,2,1,1,1888,308.62,59.19,-29.44,0.035,Xin Chào
1,1,2,2,1888,332.31,41.44,-49.0,0.006,Xin Chào
0,2,1,1,1888,335.81,38.63,-48.94,0.136,Xin Chào
1,2,3,1,1888,318.62,49.81,-39.25,0.024,Xin Chào
1,1,1,1,1888,300.69,58.69,-15.63,0.006,Xin Chào
2,0,1,1,1888,273.81,56.5,23.12,0.021,Xin Chào
0,2,1,0,1888,254.5,44.88,32.44,0.0,Xin Chào
2,1,1,1,1889,251.12,44.06,33.69,0.02,Xin Chào
1,0,1,0,1888,261.19,54.88,26.25,0.002,Xin Chào
2,2,-1,0,1888,284.94,66.44,-4.37,0.012,Xin Chào
1,1,2,1,1889,314.31,59.19,-43.13,0.019,Xin Chào
0,-1,1,2,1888,335.75,46.06,-57.75,0.014,Xin Chào
1,1,1,0,1888,333.5,46.88,-55.44,0.013,Xin Chào
1,1,2,1,1888,315.62,59.06,-41.0,0.019,Xin Chào
1,1,1,1,1888,291.5,65.25,0.75,0.006,Xin Chào
1,1,2,2,1888,265.19,55.69,30.31,0.011,Xin Chào
1,1,1,2,1888,251.94,46.56,35.94,0.003,Xin Chào
1,1,3,1,1889,254.06,52.31,36.44,0.006,Xin Chào
1,0,0,2,1888,266.56,63.44,31.19,0.003,Xin Chào
0,1,1,1,1889,289.5,68.81,-5.25,0.004,Xin Chào
-2,1,1,2,1888,312.12,59.5,-37.31,0.059,Xin Chào
0,1,1,0,1889,319.69,55.94,-42.44,0.081,Xin Chào
1,1,1,1,1888,308.56,60.44,-32.25,0.049,Xin Chào
1,1,1,25,1888,289.87,63.13,-0.75,0.006,Xin Chào
1,0,1,325,1889,268.44,51.44,24.75,0.01,Xin Chào
2,0,2,231,1888,263.06,45.88,21.19,0.002,Xin Chào
2,-1,1,118,1889,281.56,53.94,7.12,0.001,Xin Chào
2,-1,1,1,1888,304.0,56.81,-21.37,0.023,Xin Chào
0,2,2,2,1889,323.25,49.63,-43.63,0.022,Xin Chào
1,0,2,2,1888,325.62,47.63,-43.06,0.017,Xin Chào
0,1,0,1,1889,315.25,52.94,-37.13,0.0,Xin Chào
0,1,2,1,1889,302.31,58.81,-19.31,0.009,Xin Chào
0,1,1,1,1889,286.69,61.38,9.13,0.008,Xin Chào
0,1,2,1,1888,275.12,59.56,23.37,0.0,Xin Chào
2,1,2,2,1889,279.37,62.25,17.25,0.004,Xin Chào
3,0,1,0,1888,298.12,65.25,-8.75,0.022,Xin Chào
0,1,1,0,1888,317.87,58.94,-35.88,0.029,Xin Chào
1,1,1,3,1888,327.25,51.5,-46.25,0.022,Xin Chào
1,1,2,1,1889,322.44,52.5,-43.31,0.032,Xin Chào
1,2,1,1,1889,307.75,59.06,-27.19,0.003,Xin Chào
2,0,0,1,1888,290.81,62.44,2.44,0.027,Xin Chào
1,0,1,0,1889,276.81,58.69,24.25,0.01,Xin Chào
1,0,62,0,1889,268.19,53.06,34.25,0.006,Xin Chào
1,2,3,1,1889,273.31,55.19,26.94,0.01,Xin Chào
0,1,-1,0,1889,291.75,61.63,2.37,0.0,Xin Chào
1,1,2,2,1888,313.62,56.75,-28.56,0.005,Xin Chào
1,1,1,1,1888,329.0,45.19,-45.38,0.003,Xin Chào
1,2,1,1,1888,330.31,43.19,-43.75,0.01,Xin Chào
2,2,1,1,1888,318.75,48.25,-32.69,0.001,Xin Chào
1,0,2,1,1889,302.44,54.19,-12.88,0.007,Xin Chào
1,1,1,1,1888,285.25,54.75,7.81,0.021,Xin Chào
1,0,1,1,1889,274.81,52.94,15.44,0.009,Xin Chào
1,0,1,1,1888,287.62,57.75,3.06,0.001,Xin Chào
2,2,1,0,1889,307.87,58.13,-22.19,0.022,Xin Chào
0,1,1,0,1889,324.87,51.06,-41.13,0.017,Xin Chào
0,2,3,1,1889,333.12,44.13,-50.06,0.025,Xin Chào
1,1,0,0,1889,324.37,49.44,-46.69,0.018,Xin Chào
1,1,1,2,1889,310.37,56.44,-30.19,0.011,Xin Chào
0,2,0,1,1888,296.37,59.81,-9.13,0.003,Xin Chào
0,1,1,1,1888,284.37,59.0,6.37,0.0,Xin Chào
