flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
0,3,1,153,1888,40.19,-33.38,33.06,0.004,Hẹn Hò
2,1,0,158,1888,40.19,-33.38,33.06,0.001,Hẹn Hò
0,1,2,183,1888,40.19,-33.38,33.06,0.0,Hẹn Hò
0,1,3,187,1889,40.19,-33.38,33.06,0.001,Hẹn Hò
1,2,0,186,1889,40.19,-33.38,33.06,0.002,Hẹn Hò
2,0,1,130,1888,40.19,-33.38,33.06,0.001,Hẹn Hò
0,0,0,125,1889,40.19,-33.38,33.06,0.002,Hẹn Hò
3,2,0,50,1888,40.19,-33.38,33.06,0.002,Hẹn Hò
0,1,0,63,1888,40.19,-33.38,33.06,0.008,Hẹn Hò
2,2,0,49,1888,40.19,-33.38,33.06,0.002,Hẹn Hò
1,1,0,29,1888,40.19,-33.38,33.0,0.002,Hẹn Hò
1,1,1,51,1889,40.19,-33.38,33.06,0.026,Hẹn Hò
1,1,2,57,1888,40.0,-33.63,33.38,0.003,Hẹn Hò
1,0,1,15,1889,39.88,-35.75,33.38,0.074,Hẹn Hò
12,2,2,155,1936,45.13,-28.19,26.87,0.002,Hẹn Hò
302,5,24,160,1888,57.19,-16.37,19.25,0.028,Hẹn Hò
1098,232,267,3,1888,78.12,4.37,30.19,0.001,Hẹn Hò
327,438,25,3,1888,94.44,18.81,29.56,0.003,Hẹn Hò
2,259,1,3,1889,100.81,24.81,23.87,0.025,Hẹn Hò
5,14,3,0,1888,101.37,19.62,24.0,0.017,Hẹn Hò
2,3,1,3,1888,96.5,6.62,19.25,0.02,Hẹn Hò
1,1,2,0,1889,84.31,-15.06,14.19,0.002,Hẹn Hò
9,1,1,2,1889,66.31,-37.44,8.81,0.009,Hẹn Hò
1,1,0,-1,1889,46.0,-40.94,16.31,0.029,Hẹn Hò
1,1,1,2,1889,32.44,-42.69,15.13,0.003,Hẹn Hò
161,1,1,1,1889,34.63,-47.69,8.88,0.006,Hẹn Hò
1,1,2,3,1889,33.75,-47.88,14.94,0.001,Hẹn Hò
1,2,1,1,1888,32.63,-48.69,19.87,0.005,Hẹn Hò
1,1,0,3,1888,35.31,-49.81,23.25,0.03,Hẹn Hò
0,0,2,0,1889,45.44,-40.88,19.12,0.008,Hẹn Hò
1,0,1,1,1889,61.25,-20.56,16.94,0.001,Hẹn Hò
33,1,1,103,1888,89.37,-1.06,27.06,0.001,Hẹn Hò
383,655,573,1021,1889,103.19,17.19,31.31,0.001,Hẹn Hò
2845,3785,4942,993,1889,105.0,24.0,35.63,0.002,Hẹn Hò
3932,5636,7818,545,1905,99.44,24.94,35.06,0.002,Hẹn Hò
3980,6621,8378,41,1905,99.81,23.81,29.37,0.002,Hẹn Hò
3562,6493,7280,0,1985,108.44,19.37,24.5,0.0,Hẹn Hò
3490,6564,6371,0,2001,115.12,20.31,24.62,0.003,Hẹn Hò
3089,6252,5677,2,2001,118.19,25.37,26.06,0.022,Hẹn Hò
2634,5837,5005,1,2001,120.0,32.31,25.81,0.006,Hẹn Hò
2602,5401,4264,1,1937,119.81,39.0,22.37,0.004,Hẹn Hò
2375,4640,4256,2,1953,122.31,48.19,20.44,0.028,Hẹn Hò
2045,4731,4244,157,1953,122.56,51.06,17.81,0.004,Hẹn Hò
1563,4920,3728,1,1920,123.25,52.75,15.63,0.002,Hẹn Hò
726,3515,3747,1,1920,124.5,64.25,19.0,0.005,Hẹn Hò
363,3566,893,3,1904,118.31,74.37,34.88,0.005,Hẹn Hò
212,4257,100,23,1904,112.62,76.87,45.5,0.024,Hẹn Hò
130,4196,33,794,1920,107.62,75.37,52.44,0.044,Hẹn Hò
170,4513,3,279,1921,97.12,70.06,57.44,0.001,Hẹn Hò
405,4692,1,278,1985,87.56,62.69,67.75,0.004,Hẹn Hò
558,4262,1,254,1985,78.69,55.06,74.5,0.032,Hẹn Hò
534,4544,0,391,1985,77.37,52.88,75.37,0.007,Hẹn Hò
475,5333,1,404,1985,79.75,55.38,72.44,0.008,Hẹn Hò
472,5263,0,391,1984,82.94,58.06,69.31,0.003,Hẹn Hò
407,5154,1,328,1953,84.5,59.19,66.69,0.002,Hẹn Hò
268,5173,1,144,1936,85.37,59.5,66.5,0.001,Hẹn Hò
280,4542,1,144,1920,85.75,59.38,67.12,0.002,Hẹn Hò
19,4143,1,1,1905,86.25,57.38,66.19,0.002,Hẹn Hò
3,4198,3,2,1905,86.37,52.25,67.06,0.001,Hẹn Hò
1,2531,0,1,1904,88.94,44.31,72.94,0.049,Hẹn Hò
1,657,2,100,1905,86.44,32.31,73.44,0.037,Hẹn Hò
1,1,1,184,1905,74.37,12.5,72.12,0.01,Hẹn Hò
2,1,1,110,1888,50.44,-8.63,66.06,0.001,Hẹn Hò
0,1,2,174,1889,37.94,-26.56,43.88,0.001,Hẹn Hò
0,0,1,1885,1920,37.0,-38.0,32.13,0.005,Hẹn Hò
1,2,1,1132,1888,36.75,-33.81,31.44,0.001,Hẹn Hò
-1,0,1,1299,1888,36.75,-33.5,36.0,0.041,Hẹn Hò
1,0,2,1508,1889,37.06,-33.25,33.75,0.002,Hẹn Hò
0,2,1,1344,1889,37.13,-33.19,34.0,0.022,Hẹn Hò
0,0,1,1307,1889,37.19,-33.13,33.81,0.002,Hẹn Hò
-1,1,1,1225,1888,37.56,-33.19,33.81,0.003,Hẹn Hò
3,1,2,1283,1889,37.63,-33.19,33.88,0.027,Hẹn Hò
1,1,1,1111,1889,37.81,-33.25,33.88,0.024,Hẹn Hò
-1,2,0,996,1889,38.06,-33.25,33.94,0.021,Hẹn Hò
3,2,0,1131,1889,38.13,-33.31,33.94,0.001,Hẹn Hò
1,2,0,1006,1889,38.25,-33.31,34.0,0.018,Hẹn Hò
0,1,1,940,1889,38.25,-33.38,34.0,0.033,Hẹn Hò
3,2,3,1048,1888,38.31,-33.44,34.06,0.009,Hẹn Hò
0,1,2,867,1888,38.44,-33.44,34.06,0.006,Hẹn Hò
1,1,0,865,1888,38.44,-33.44,34.06,0.003,Hẹn Hò
1,1,1,873,1888,38.5,-33.5,34.13,0.001,Hẹn Hò
0,1,2,976,1888,38.5,-33.5,34.13,0.002,Hẹn Hò
2,2,1,937,1888,38.63,-33.5,34.06,0.001,Hẹn Hò
1,1,0,803,1888,38.63,-33.5,34.06,0.001,Hẹn Hò
0,1,1,818,1888,38.63,-33.5,34.06,0.002,Hẹn Hò
1,1,2,730,1889,38.63,-33.5,34.06,0.001,Hẹn Hò
1,1,2,830,1888,38.63,-33.5,34.06,0.002,Hẹn Hò
1,0,1,898,1888,38.63,-33.5,34.06,0.0,Hẹn Hò
1,2,2,808,1889,38.63,-33.5,34.06,0.003,Hẹn Hò
2,2,1,908,1888,38.63,-33.5,34.06,0.014,Hẹn Hò
0,2,1,938,1889,38.63,-33.5,34.06,0.002,Hẹn Hò
2,1,1,849,1888,38.63,-33.5,34.06,0.037,Hẹn Hò
2,1,0,955,1889,38.63,-33.5,34.06,0.001,Hẹn Hò
0,0,0,939,1889,38.63,-33.5,34.06,0.004,Hẹn Hò
-1,1,1,974,1889,38.63,-33.5,34.06,0.001,Hẹn Hò
0,1,2,884,1889,38.63,-33.5,34.06,0.002,Hẹn Hò
2,2,3,847,1889,38.63,-33.5,34.06,0.001,Hẹn Hò
0,1,1,838,1889,38.63,-33.5,34.06,0.003,Hẹn Hò
1,1,3,924,1889,38.63,-33.5,34.06,0.005,Hẹn Hò
1,1,3,877,1889,38.63,-33.5,34.06,0.003,Hẹn Hò
0,2,2,961,1888,38.63,-33.5,34.06,0.019,Hẹn Hò
0,3,2,1035,1888,38.63,-33.5,34.06,0.032,Hẹn Hò
-1,1,3,946,1889,38.63,-33.5,34.06,0.002,Hẹn Hò
1,2,1,959,1889,38.63,-33.5,34.06,0.012,Hẹn Hò
0,1,1,879,1888,38.63,-33.5,34.06,0.005,Hẹn Hò
-1,1,2,976,1888,38.63,-33.5,34.06,0.002,Hẹn Hò
0,2,2,938,1889,38.63,-33.5,34.06,0.002,Hẹn Hò
0,1,1,955,1888,38.63,-33.5,34.06,0.002,Hẹn Hò
1,2,1,886,1888,38.63,-33.5,34.06,0.002,Hẹn Hò
1,2,1,915,1888,38.63,-33.5,34.13,0.004,Hẹn Hò
1,2,1,854,1889,38.63,-33.5,34.13,0.001,Hẹn Hò
-1,2,1,914,1888,38.63,-33.5,34.13,0.021,Hẹn Hò
1,3,1,783,1888,38.63,-33.5,34.13,0.003,Hẹn Hò
0,1,3,816,1888,38.63,-33.5,34.13,0.004,Hẹn Hò
1,1,-1,812,1888,38.56,-33.56,34.0,0.004,Hẹn Hò
1,2,0,1013,1888,38.5,-33.5,33.75,0.006,Hẹn Hò
2,0,0,1104,1889,38.5,-33.5,33.75,0.002,Hẹn Hò
0,1,0,999,1888,38.5,-33.56,33.75,0.017,Hẹn Hò
0,2,1,916,1888,38.5,-33.5,33.75,0.013,Hẹn Hò
1,2,1,884,1889,38.5,-33.56,33.75,0.002,Hẹn Hò
1,1,0,959,1888,38.5,-33.56,33.88,0.005,Hẹn Hò
1,0,1,1024,1888,38.5,-33.63,33.88,0.012,Hẹn Hò
1,1,1,1005,1888,38.44,-33.63,33.88,0.003,Hẹn Hò
1,1,1,116,1889,38.38,-33.69,34.19,0.008,Hẹn Hò
0,1,2,33,1937,42.31,-33.5,34.0,0.002,Hẹn Hò
5,1,0,3,1888,59.25,-18.31,32.69,0.005,Hẹn Hò
571,217,579,506,1889,79.94,5.0,32.94,0.03,Hẹn Hò
1913,3620,5083,1277,1889,93.81,20.31,30.44,0.017,Hẹn Hò
3184,6064,7128,2,1905,96.0,25.12,23.19,0.003,Hẹn Hò
3343,5857,6591,2,1904,102.5,28.19,18.5,0.007,Hẹn Hò
4181,4726,5249,2,1904,109.12,27.69,12.0,0.007,Hẹn Hò
3731,4623,4891,2,1920,114.87,28.62,11.81,0.026,Hẹn Hò
2620,4315,4562,0,1937,117.44,32.75,14.38,0.002,Hẹn Hò
2155,3439,4063,1,1937,119.0,40.44,16.5,0.011,Hẹn Hò
2288,3806,4217,2,1952,129.75,49.44,11.38,0.008,Hẹn Hò
2358,3383,3345,1,1952,144.81,57.75,-2.0,0.018,Hẹn Hò
2282,3633,2604,1,1937,150.19,60.69,-11.13,0.005,Hẹn Hò
2169,4038,2335,0,1937,147.0,61.31,-8.38,0.049,Hẹn Hò
1370,3671,1432,2,1888,145.94,70.37,-4.5,0.003,Hẹn Hò
849,3052,257,1,1889,144.81,82.5,4.12,0.006,Hẹn Hò
686,2746,37,143,1888,138.94,85.06,2.62,0.024,Hẹn Hò
402,2722,2,505,1888,123.56,81.12,56.19,0.003,Hẹn Hò
105,2558,3,467,1889,108.37,75.56,65.44,0.017,Hẹn Hò
135,2866,2,339,1968,97.62,69.5,65.87,0.005,Hẹn Hò
420,2932,2,242,2000,91.0,65.12,74.37,0.004,Hẹn Hò
581,3380,1,164,1985,88.75,63.5,77.69,0.043,Hẹn Hò
537,3784,0,106,2000,90.12,64.75,72.5,0.025,Hẹn Hò
466,3702,2,44,2001,91.12,65.69,66.62,0.001,Hẹn Hò
508,3673,1,8,2001,91.25,66.19,61.94,0.009,Hẹn Hò
609,3801,2,3,1969,91.37,66.62,59.75,0.005,Hẹn Hò
238,2772,1,2,1904,89.31,64.94,58.13,0.006,Hẹn Hò
2,139,1,1499,1888,83.56,54.44,55.5,0.008,Hẹn Hò
13,2,269,767,1889,73.5,27.62,47.38,0.014,Hẹn Hò
3,1,0,155,1888,56.38,-2.37,40.06,0.005,Hẹn Hò
0,1,1,0,1888,41.06,-22.62,33.25,0.004,Hẹn Hò
0,1,4,2,1888,36.0,-32.5,29.31,0.004,Hẹn Hò
1,8,1539,2,1889,32.38,-37.31,26.62,0.004,Hẹn Hò
0,1,4,2,1889,33.88,-39.63,23.37,0.002,Hẹn Hò
0,0,0,2,1889,33.88,-39.88,29.75,0.003,Hẹn Hò
2,0,2,2,1888,34.0,-39.38,29.19,0.003,Hẹn Hò
-1,2,1,2,1889,34.25,-37.63,27.94,0.003,Hẹn Hò
1,1,0,0,1888,34.31,-37.19,27.62,0.0,Hẹn Hò
2,1,0,1,1889,34.5,-36.56,27.0,0.001,Hẹn Hò
2,1,0,1,1889,34.81,-36.25,26.94,0.003,Hẹn Hò
0,0,1,1,1889,34.81,-36.19,26.87,0.001,Hẹn Hò
2,2,2,0,1888,34.75,-36.25,26.81,0.002,Hẹn Hò
1,3,1,1,1888,34.81,-36.25,26.75,0.003,Hẹn Hò
1,1,2,0,1889,35.0,-36.31,26.69,0.002,Hẹn Hò
0,1,0,0,1888,35.0,-36.31,26.69,0.002,Hẹn Hò
-1,1,1,0,1889,35.06,-36.38,26.62,0.001,Hẹn Hò
0,2,1,2,1889,35.06,-36.38,26.62,0.001,Hẹn Hò
2,0,0,2,1888,35.0,-36.38,26.56,0.001,Hẹn Hò
1,1,0,3,1888,35.06,-36.44,26.56,0.001,Hẹn Hò
2,1,1,3,1889,35.06,-36.44,26.56,0.002,Hẹn Hò
1,4,1,0,1888,35.0,-36.5,26.5,0.002,Hẹn Hò
0,1,0,2,1889,35.0,-36.5,26.5,0.001,Hẹn Hò
0,1,2,1,1888,35.0,-36.56,26.5,0.001,Hẹn Hò
1,1,1,0,1889,35.0,-36.56,26.5,0.002,Hẹn Hò
1,1,1,1,1889,35.0,-36.56,26.5,0.003,Hẹn Hò
-1,1,1,2,1889,35.0,-36.63,26.5,0.0,Hẹn Hò
1,1,1,3,1888,35.0,-36.63,26.5,0.001,Hẹn Hò
0,-1,2,1,1888,35.0,-36.63,26.5,0.003,Hẹn Hò
1,0,2,2,1889,35.0,-36.63,26.5,0.002,Hẹn Hò
2,2,1,1,1888,35.0,-36.63,26.5,0.001,Hẹn Hò
-1,-1,1,1,1888,35.0,-36.63,26.5,0.002,Hẹn Hò
3,2,2,1,1888,35.0,-36.63,26.5,0.002,Hẹn Hò
0,1,2,3,1889,35.0,-36.63,26.5,0.002,Hẹn Hò
0,1,1,1,1889,35.0,-36.63,26.5,0.0,Hẹn Hò
1,2,1,2,1888,35.0,-36.63,26.5,0.001,Hẹn Hò
0,0,0,2,1888,34.94,-36.63,26.62,0.001,Hẹn Hò
2,2,3,2,1889,34.94,-36.63,26.69,0.001,Hẹn Hò
1,0,1,3,1889,34.94,-36.63,26.69,0.001,Hẹn Hò
0,2,2,1,1888,34.94,-36.63,26.75,0.003,Hẹn Hò
1,2,1,1,1888,34.94,-36.63,26.75,0.003,Hẹn Hò
0,1,1,1,1888,34.94,-36.63,26.75,0.003,Hẹn Hò
-1,0,0,1,1889,34.94,-36.63,26.75,0.0,Hẹn Hò
3,1,-1,3,1889,34.88,-36.63,26.75,0.001,Hẹn Hò
2,2,0,-1,1889,34.88,-36.63,26.75,0.002,Hẹn Hò
1,1,0,2,1889,34.88,-36.63,26.75,0.001,Hẹn Hò
2,1,1,3,1889,34.88,-36.63,26.75,0.002,Hẹn Hò
2,2,3,0,1889,34.88,-36.63,26.75,0.001,Hẹn Hò
0,0,1,3,1889,34.88,-36.63,26.75,0.001,Hẹn Hò
1,1,0,2,1888,34.88,-36.63,26.75,0.0,Hẹn Hò
1,3,1,1,1888,34.88,-36.63,26.75,0.001,Hẹn Hò
1,1,1,0,1888,34.88,-36.63,26.75,0.003,Hẹn Hò
1,0,1,0,1888,34.88,-36.63,26.75,0.005,Hẹn Hò
0,0,2,2,1888,34.88,-36.63,26.75,0.006,Hẹn Hò
1,1,-1,1,1888,34.88,-36.63,26.75,0.006,Hẹn Hò
0,2,0,3,1888,34.88,-36.63,26.75,0.006,Hẹn Hò
1,2,1,1,1888,34.88,-36.63,26.75,0.003,Hẹn Hò
2,1,0,2,1888,34.88,-36.63,26.75,0.003,Hẹn Hò
0,1,0,3,1889,34.88,-36.63,26.75,0.003,Hẹn Hò
1,2,1,3,1888,34.88,-36.63,26.75,0.004,Hẹn Hò
0,2,0,1,1888,34.88,-36.63,26.75,0.003,Hẹn Hò
1,1,0,2,1889,34.88,-36.63,26.81,0.004,Hẹn Hò
0,2,-1,1,1889,34.88,-36.63,26.81,0.003,Hẹn Hò
1,1,2,1,1888,34.94,-36.69,26.81,0.003,Hẹn Hò
3,3,2,3,1889,34.94,-36.69,26.87,0.002,Hẹn Hò
0,1,1,2,1889,34.94,-36.69,26.87,0.002,Hẹn Hò
-1,3,1,1,1888,34.94,-36.69,26.87,0.003,Hẹn Hò
-1,2,1,1,1889,34.94,-36.69,26.87,0.003,Hẹn Hò
1,1,1,1,1888,34.88,-36.75,27.25,0.002,Hẹn Hò
1,-1,3,8,1888,33.69,-39.81,35.31,0.003,Hẹn Hò
3,1,2,103,1888,43.38,-31.25,36.13,0.002,Hẹn Hò
1,1,0,99,1889,61.0,-11.06,37.69,0.003,Hẹn Hò
987,127,1024,583,1889,87.19,9.88,42.88,0.002,Hẹn Hò
1712,2917,7104,272,1888,104.37,19.62,41.0,0.002,Hẹn Hò
3412,5031,9169,157,1889,108.31,22.87,34.0,0.002,Hẹn Hò
3678,6342,8544,0,1905,116.69,25.62,30.37,0.002,Hẹn Hò
3646,5823,8079,1,1904,128.69,26.19,27.56,0.001,Hẹn Hò
3333,5679,7249,114,1969,135.87,24.0,23.75,0.002,Hẹn Hò
3116,5416,6412,0,1969,138.69,27.69,20.5,0.001,Hẹn Hò
3267,4595,5581,2,1969,140.06,32.63,16.06,0.0,Hẹn Hò
2869,4295,5166,2,1968,149.37,42.63,7.0,0.001,Hẹn Hò
2570,4324,5247,0,1969,155.06,50.38,-5.62,0.0,Hẹn Hò
2427,4405,5013,0,1953,152.56,52.88,-7.37,0.002,Hẹn Hò
2226,3877,4968,0,1984,149.5,55.56,-2.94,0.001,Hẹn Hò
1901,3809,4268,2,1969,150.31,59.0,-1.25,0.003,Hẹn Hò
1043,3722,4871,2,1904,148.12,67.19,6.06,0.003,Hẹn Hò
145,3448,2136,2,1888,141.5,75.81,21.87,0.001,Hẹn Hò
1,3095,4,3,1905,131.25,77.75,33.5,0.001,Hẹn Hò
1,3320,1,813,1920,119.75,76.06,49.38,0.0,Hẹn Hò
23,3265,2,435,1921,111.44,72.12,56.69,0.001,Hẹn Hò
37,3091,1,334,1937,97.37,66.31,57.0,0.002,Hẹn Hò
93,3470,1,390,1953,81.25,57.38,52.31,0.001,Hẹn Hò
92,3779,1,514,1937,77.81,54.25,56.0,0.002,Hẹn Hò
50,3910,2,303,1952,79.06,55.81,53.69,0.001,Hẹn Hò
40,4075,0,368,1936,81.06,57.13,52.0,0.001,Hẹn Hò
82,4072,1,599,1937,81.5,57.06,50.75,0.001,Hẹn Hò
69,3989,0,596,1937,81.75,57.19,51.0,0.001,Hẹn Hò
76,4036,1,778,1921,81.75,57.06,50.88,0.001,Hẹn Hò
76,4119,1,675,1904,81.44,56.94,49.88,0.001,Hẹn Hò
70,4142,1,735,1920,81.69,57.0,49.31,0.0,Hẹn Hò
54,3974,1,842,1920,82.31,57.13,50.13,0.001,Hẹn Hò
0,2965,0,2,1905,84.75,55.94,56.75,0.0,Hẹn Hò
-1,638,1,0,1888,90.44,52.38,69.25,0.002,Hẹn Hò
0,3,0,1,1889,85.5,43.38,71.56,0.001,Hẹn Hò
1,1,0,1,1888,75.06,28.37,68.31,0.001,Hẹn Hò
0,1,2,3,1889,58.88,2.5,62.94,0.001,Hẹn Hò
1,1,1,7,1888,44.06,-15.5,64.69,0.0,Hẹn Hò
1,1,0,1,1888,35.44,-27.5,53.81,0.0,Hẹn Hò
1,2,1,0,1920,33.25,-38.13,26.94,0.001,Hẹn Hò
2,1,3,1,1889,32.5,-39.38,24.81,0.001,Hẹn Hò
2,2,1,96,1889,31.31,-41.25,27.37,0.001,Hẹn Hò
0,3,1,18,1889,33.31,-39.31,28.0,0.001,Hẹn Hò
1,1,1,95,1889,34.13,-37.38,27.0,0.001,Hẹn Hò
1,1,0,29,1889,34.06,-36.94,27.5,0.0,Hẹn Hò
0,1,1,9,1888,34.0,-36.75,27.87,0.001,Hẹn Hò
1,0,3,9,1888,33.94,-36.69,27.94,0.001,Hẹn Hò
0,2,2,-1,1888,33.94,-36.69,28.0,0.0,Hẹn Hò
1,3,0,2,1888,33.94,-36.63,28.19,0.001,Hẹn Hò
0,2,1,0,1889,34.0,-36.63,28.19,0.002,Hẹn Hò
1,1,1,2,1889,34.06,-36.63,28.25,0.001,Hẹn Hò
1,0,1,3,1888,34.06,-36.56,28.31,0.001,Hẹn Hò
0,2,0,1,1889,34.06,-36.56,28.37,0.001,Hẹn Hò
1,1,0,0,1888,34.06,-36.56,28.44,0.002,Hẹn Hò
1,1,2,1,1888,34.13,-36.56,28.5,0.001,Hẹn Hò
3,1,0,1,1889,34.19,-36.56,28.5,0.001,Hẹn Hò
1,2,2,0,1888,34.19,-36.56,28.5,0.002,Hẹn Hò
1,2,1,2,1889,34.31,-36.56,28.5,0.001,Hẹn Hò
1,3,1,2,1889,34.38,-36.56,28.5,0.002,Hẹn Hò
0,1,1,3,1888,34.38,-36.56,28.5,0.003,Hẹn Hò
1,1,1,1,1889,34.38,-36.56,28.5,0.001,Hẹn Hò
1,2,0,1,1888,34.38,-36.56,28.5,0.001,Hẹn Hò
1,2,1,1,1889,34.38,-36.56,28.5,0.001,Hẹn Hò
0,0,2,-1,1888,34.38,-36.56,28.5,0.002,Hẹn Hò
1,0,1,1,1889,34.38,-36.56,28.5,0.002,Hẹn Hò
2,0,0,1,1889,34.38,-36.56,28.5,0.002,Hẹn Hò
0,1,0,1,1888,34.38,-36.56,28.5,0.002,Hẹn Hò
0,0,2,1,1889,34.38,-36.56,28.5,0.002,Hẹn Hò
1,0,1,1,1889,34.38,-36.56,28.5,0.001,Hẹn Hò
1,1,0,1,1889,34.38,-36.56,28.5,0.001,Hẹn Hò
0,2,2,1,1889,34.38,-36.56,28.5,0.001,Hẹn Hò
1,1,1,0,1888,34.38,-36.56,28.5,0.002,Hẹn Hò
1,1,2,2,1888,34.38,-36.56,28.5,0.002,Hẹn Hò
0,1,1,0,1889,34.38,-36.56,28.5,0.002,Hẹn Hò
0,0,2,3,1888,34.38,-36.56,28.5,0.001,Hẹn Hò
1,0,0,1,1888,34.38,-36.56,28.5,0.001,Hẹn Hò
1,2,0,2,1888,34.38,-36.56,28.5,0.0,Hẹn Hò
-1,0,2,1,1888,34.31,-36.56,28.5,0.001,Hẹn Hò
1,-1,0,2,1888,34.31,-36.56,28.56,0.001,Hẹn Hò
0,1,0,1,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
1,1,2,1,1888,34.31,-36.56,28.56,0.002,Hẹn Hò
1,1,1,2,1888,34.31,-36.56,28.56,0.001,Hẹn Hò
2,1,0,1,1888,34.31,-36.56,28.56,0.001,Hẹn Hò
0,0,0,2,1889,34.31,-36.56,28.56,0.001,Hẹn Hò
-1,1,0,3,1888,34.31,-36.56,28.56,0.0,Hẹn Hò
2,1,1,1,1888,34.31,-36.56,28.56,0.002,Hẹn Hò
0,2,3,-1,1888,34.31,-36.56,28.56,0.0,Hẹn Hò
-1,1,-1,2,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
-1,0,1,1,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
2,1,3,1,1889,34.31,-36.56,28.56,0.001,Hẹn Hò
2,1,3,0,1888,34.31,-36.56,28.56,0.001,Hẹn Hò
1,2,3,2,1888,34.31,-36.56,28.56,0.0,Hẹn Hò
2,1,3,0,1889,34.31,-36.56,28.56,0.001,Hẹn Hò
1,2,1,1,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
0,2,1,1,1888,34.31,-36.56,28.56,0.0,Hẹn Hò
0,1,3,0,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
3,1,1,3,1888,34.31,-36.56,28.56,0.002,Hẹn Hò
1,2,-1,2,1889,34.31,-36.56,28.56,0.002,Hẹn Hò
0,1,2,19,1888,34.44,-36.94,30.06,0.001,Hẹn Hò
1,1,1,2,1888,38.19,-35.0,34.44,0.001,Hẹn Hò
16,1,305,2,1888,51.25,-18.62,47.56,0.001,Hẹn Hò
1090,337,2366,574,1889,78.81,4.62,52.81,0.003,Hẹn Hò
1554,2991,6418,626,1889,101.62,20.81,45.88,0.006,Hẹn Hò
2898,5165,8797,322,1904,103.44,26.37,33.69,0.001,Hẹn Hò
2956,5700,9436,50,1905,110.06,28.81,23.75,0.007,Hẹn Hò
3091,6142,8849,1,1904,116.87,27.75,17.87,0.003,Hẹn Hò
3506,5669,6373,1,1905,121.0,26.06,17.19,0.001,Hẹn Hò
3215,5531,5384,1,1921,123.44,28.75,18.87,0.002,Hẹn Hò
3431,5060,5460,1,1937,125.12,35.06,19.5,0.002,Hẹn Hò
3165,4740,6062,1,2000,128.56,45.38,18.75,0.002,Hẹn Hò
2715,4904,6497,2,2017,133.81,56.56,13.56,0.002,Hẹn Hò
2242,4692,6314,1,2016,139.62,64.0,5.94,0.001,Hẹn Hò
2206,4609,6168,1,2016,141.06,66.12,1.81,0.001,Hẹn Hò
2456,4789,5917,1,2033,142.5,66.81,1.44,0.002,Hẹn Hò
2509,4696,5656,0,2017,144.75,68.25,1.31,0.001,Hẹn Hò
2360,4885,4898,1,1952,147.37,70.81,1.06,0.002,Hẹn Hò
1317,3869,3818,1,1889,148.94,76.0,3.44,0.002,Hẹn Hò
353,3171,3848,1,1889,151.06,83.12,12.63,0.001,Hẹn Hò
4,2678,157,13,1889,147.87,85.25,2.31,0.002,Hẹn Hò
29,3342,3,10,1904,134.37,83.75,5.25,0.001,Hẹn Hò
34,3483,3,3,1905,116.56,79.62,71.25,0.001,Hẹn Hò
1,3347,1,3,1921,100.81,74.31,67.0,0.001,Hẹn Hò
2,3379,1,1,1921,90.81,69.25,69.19,0.002,Hẹn Hò
1,3714,-1,1,1936,89.75,67.81,75.31,0.001,Hẹn Hò
2,3743,0,2,1937,90.44,67.5,76.5,0.002,Hẹn Hò
1,3687,0,1,1937,91.37,67.81,74.94,0.003,Hẹn Hò
1,3422,1,1,1953,92.12,68.06,73.25,0.001,Hẹn Hò
0,3404,2,1,1905,92.75,68.31,72.44,0.004,Hẹn Hò
1,3425,1,0,1904,93.25,68.44,72.31,0.001,Hẹn Hò
58,3678,0,2,1937,93.37,68.75,72.12,0.001,Hẹn Hò
1399,3903,1,2,1936,93.62,69.25,72.44,0.001,Hẹn Hò
2091,4016,1,3,1953,95.12,69.69,75.94,0.001,Hẹn Hò
2251,3306,1,2,1953,95.12,70.0,82.19,0.001,Hẹn Hò
2730,3120,1,1,1952,94.62,69.5,83.19,0.001,Hẹn Hò
2355,3438,1,0,1968,95.69,69.31,81.5,0.002,Hẹn Hò
1760,2673,1,1,1952,94.87,68.19,83.31,0.001,Hẹn Hò
1,2055,2,1,1888,87.0,62.88,71.87,0.003,Hẹn Hò
2,5,1,2,1888,72.94,45.56,48.75,0.002,Hẹn Hò
2,1,2,1,1889,61.81,15.25,31.12,0.0,Hẹn Hò
0,0,1,1,1889,49.56,-12.38,26.5,0.001,Hẹn Hò
0,1,1,1,1888,43.44,-27.5,26.62,0.002,Hẹn Hò
1,2,-1,0,1889,39.5,-37.63,27.56,0.003,Hẹn Hò
3,1,0,2,1889,41.06,-40.69,23.25,0.003,Hẹn Hò
1,2,0,0,1888,41.25,-37.81,28.12,0.003,Hẹn Hò
0,2,0,3,1888,42.13,-36.69,29.69,0.002,Hẹn Hò
2,0,1,1,1888,42.25,-35.88,28.75,0.002,Hẹn Hò
0,2,2,1,1889,42.13,-35.38,30.37,0.003,Hẹn Hò
2,1,0,1,1888,42.06,-35.25,30.37,0.003,Hẹn Hò
1,1,1,1,1889,41.88,-35.44,30.12,0.003,Hẹn Hò
1,2,2,1,1888,41.63,-35.69,29.94,0.001,Hẹn Hò
1,2,0,1,1889,41.5,-35.94,29.69,0.003,Hẹn Hò
