flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
2,-1,1,1,1888,82.19,-65.81,52.13,0.003,Tôi
1,0,1,0,1888,82.87,-66.31,54.06,0.004,Tôi
0,0,0,1,1888,82.62,-66.31,52.06,0.004,Tôi
1,1,1,0,1889,82.06,-66.06,50.63,0.069,Tôi
1,1,0,1,1888,82.12,-66.0,50.94,0.057,Tôi
2,1,2,0,1888,82.75,-66.12,51.0,0.046,Tôi
1,1,1,1,1889,83.25,-66.12,51.69,0.064,Tôi
0,1,1,1,1889,83.37,-66.19,50.88,0.043,Tôi
1,1,1,2,1889,83.37,-66.31,50.19,0.062,Tôi
2,0,0,0,1889,83.37,-66.0,46.13,0.042,Tôi
1201,4190,8533,3,1889,78.19,-56.63,40.38,0.053,Tôi
5040,6503,9981,2,1921,73.37,-42.5,55.13,0.048,Tôi
6588,6825,8303,3,2144,84.0,-26.75,63.31,0.059,Tôi
4919,6578,9532,1,2225,103.12,-9.19,67.37,0.04,Tôi
4395,6230,9987,38,2256,120.37,4.19,72.19,0.051,Tôi
4670,6089,9276,8,2256,137.31,16.06,75.87,0.037,Tôi
5012,5642,9306,227,2273,157.37,28.12,75.87,0.054,Tôi
4419,5635,8973,269,2272,178.37,38.81,71.31,0.038,Tôi
3959,5154,8581,149,2289,198.06,44.94,58.25,0.038,Tôi
3569,4801,7543,158,2304,214.0,45.75,45.13,0.035,Tôi
3592,4529,5821,442,2273,224.56,42.88,36.06,0.037,Tôi
3528,4091,5874,586,2289,233.69,36.94,30.12,0.047,Tôi
3317,5560,5890,304,2289,240.0,31.12,26.25,0.047,Tôi
3278,5226,6332,287,2304,244.0,27.56,23.94,0.002,Tôi
3707,5265,6208,1,2272,242.81,27.37,24.12,0.061,Tôi
3488,5420,5996,6,2240,243.25,28.37,26.56,0.104,Tôi
3657,5404,5655,218,2145,242.69,29.56,28.0,0.002,Tôi
2209,5112,4644,1,2080,239.44,31.81,27.87,0.127,Tôi
879,3801,4065,3,1937,218.5,39.75,35.06,0.11,Tôi
1,1912,1218,2,1888,196.87,37.94,30.37,0.06,Tôi
1,2,1,83,1888,178.56,32.56,22.56,0.106,Tôi
1,8,159,122,1889,162.94,22.94,15.06,0.047,Tôi
5,56,109,533,1889,149.87,14.31,6.25,0.074,Tôi
9,2,1,663,1888,138.69,6.0,5.87,0.069,Tôi
0,1,2,405,1888,130.69,-0.44,8.75,0.096,Tôi
0,1,0,424,1888,121.62,-11.44,10.5,0.139,Tôi
0,2,1,1,1889,112.69,-23.12,11.25,0.085,Tôi
0,2,2,0,1888,102.62,-36.94,16.81,0.136,Tôi
1,1,1,0,1889,94.37,-51.0,24.31,0.125,Tôi
0,1,1,2,1888,89.25,-61.44,33.81,0.127,Tôi
1,1,1,1,1888,83.62,-72.0,34.81,0.071,Tôi
1,2,2,2,1889,87.81,-76.87,25.19,0.116,Tôi
1,0,0,3,1889,87.69,-68.44,18.44,0.107,Tôi
0,1,2,0,1888,86.25,-55.0,9.63,0.006,Tôi
1485,1323,3070,1,1888,87.06,-49.06,8.81,0.007,Tôi
5213,4475,9002,1,1888,85.94,-45.88,4.87,0.086,Tôi
3731,5333,7532,4,1888,87.87,-46.19,9.38,0.086,Tôi
4384,6246,7710,12,1904,91.25,-45.69,13.25,0.053,Tôi
3709,6728,7328,2,1905,91.19,-49.06,19.87,0.21,Tôi
2918,6675,6586,12,1920,90.56,-54.94,15.81,0.219,Tôi
2370,5695,5940,66,1904,90.5,-61.25,19.19,0.187,Tôi
1936,5867,5342,76,1920,89.19,-66.31,24.5,0.179,Tôi
1391,5642,4753,41,1953,88.44,-67.75,25.75,0.128,Tôi
1628,5343,5041,54,1952,86.94,-67.12,26.75,0.004,Tôi
1557,5556,4324,72,1904,86.31,-66.19,27.0,0.007,Tôi
1645,5599,4660,42,1905,88.25,-66.62,27.75,0.008,Tôi
1877,5606,4697,42,1904,89.06,-67.25,29.12,0.005,Tôi
1622,5386,4230,69,1904,89.19,-67.56,29.25,0.052,Tôi
1687,5537,3684,56,1905,89.0,-67.75,29.19,0.046,Tôi
1370,5545,3728,108,1904,88.69,-67.94,29.31,0.033,Tôi
1444,5752,3897,101,1905,88.75,-68.19,29.5,0.046,Tôi
1601,5987,3774,79,1904,88.62,-68.0,29.0,0.014,Tôi
1829,5733,3827,71,1904,89.19,-68.31,30.37,0.05,Tôi
1562,5804,3791,72,1904,89.62,-68.5,31.62,0.042,Tôi
1474,5487,3712,35,1904,90.5,-68.62,32.31,0.048,Tôi
1595,5209,3920,52,1904,91.75,-68.69,31.81,0.048,Tôi
1485,5363,4242,37,1905,91.75,-68.69,32.0,0.045,Tôi
