flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
234,4298,-9,528,1889,221.56,85.31,-2.19,0.005,Hẹn Hò
94,4155,8,879,1889,210.06,85.0,2.06,0.038,Hẹn Hò
201,4124,-7,1137,1889,201.37,81.75,52.81,0.215,Hẹn Hò
314,3903,9,1010,1888,195.62,78.75,61.56,0.003,Hẹn Hò
466,3776,-6,994,1889,191.44,76.44,60.56,0.006,Hẹn Hò
380,4235,9,871,1888,189.75,75.87,54.13,0.005,Hẹn Hò
449,3974,-6,219,1889,189.69,75.81,42.31,0.072,Hẹn Hò
244,4012,8,85,1888,190.62,75.44,31.5,0.129,Hẹn Hò
241,4040,-6,197,1888,192.37,75.69,25.31,0.196,Hẹn Hò
204,4388,7,374,1888,191.81,75.37,24.87,0.071,Hẹn Hò
287,4257,-5,148,1888,191.06,74.75,24.69,0.002,Hẹn Hò
169,4222,6,320,1889,189.06,74.06,27.37,0.057,Hẹn Hò
-4,3911,-3,39,1888,184.0,71.12,28.56,0.082,Hẹn Hò
7,3083,8,-2,1888,174.31,66.25,32.0,0.085,Hẹn Hò
-5,1477,-4,12,1888,161.75,58.25,39.81,0.06,Hẹn Hò
144,-3,6,1,1889,150.62,44.56,41.88,0.003,Hẹn Hò
-10,6,-5,16,1889,137.31,27.31,39.69,0.001,Hẹn Hò
12,-3,8,-6,1889,127.0,8.44,43.13,0.001,Hẹn Hò
-6,5,-4,14,1889,116.56,-11.75,51.31,0.003,Hẹn Hò
9,-3,6,-5,1889,108.62,-31.25,54.13,0.001,Hẹn Hò
99,5,-4,14,1889,107.37,-48.56,54.81,0.001,Hẹn Hò
22,-5,6,-4,1888,106.06,-62.06,62.25,0.002,Hẹn Hò
-11,8,-7,14,1888,102.44,-70.5,76.19,0.004,Hẹn Hò
15,-4,7,-6,1888,99.56,-72.69,86.94,0.002,Hẹn Hò
-3,6,-5,12,1888,102.37,-73.44,94.56,0.003,Hẹn Hò
11,-4,7,-4,1889,102.56,-73.12,95.44,0.004,Hẹn Hò
-8,7,-5,13,1889,102.06,-73.12,96.19,0.075,Hẹn Hò
13,-6,7,-5,1888,100.62,-73.19,90.44,0.012,Hẹn Hò
-12,6,-6,12,1889,99.37,-71.19,84.87,0.014,Hẹn Hò
12,-3,8,-2,1889,95.94,-64.44,85.5,0.002,Hẹn Hò
-6,7,-4,12,1889,94.56,-56.25,85.56,0.132,Hẹn Hò
9,-5,6,-5,1889,93.81,-55.19,79.56,0.15,Hẹn Hò
-9,6,-4,12,1889,94.06,-57.56,75.75,0.169,Hẹn Hò
9,-4,7,-3,1888,93.81,-60.31,80.87,0.044,Hẹn Hò
-5,5,-4,11,1888,92.44,-62.81,86.69,0.077,Hẹn Hò
7,-3,5,1,1889,90.0,-62.88,84.87,0.006,Hẹn Hò
-3,4,-3,6,1889,89.44,-62.25,82.19,0.005,Hẹn Hò
6,-3,5,1,1888,91.06,-60.69,79.25,0.001,Hẹn Hò
-1,3,-2,5,1889,91.75,-59.94,79.94,0.001,Hẹn Hò
13,-4,6,-5,1888,92.56,-61.25,81.87,0.001,Hẹn Hò
-8,8,-6,12,1888,90.56,-62.94,82.94,0.001,Hẹn Hò
12,-5,6,-3,1889,89.37,-62.75,82.69,0.004,Hẹn Hò
-10,7,-6,14,1888,90.31,-61.88,80.81,0.006,Hẹn Hò
10,-3,7,-3,1889,90.37,-61.56,79.62,0.005,Hẹn Hò
-7,7,-4,13,1889,89.62,-62.31,80.94,0.003,Hẹn Hò
9,-4,6,-4,1888,89.81,-62.69,81.12,0.006,Hẹn Hò
-10,7,-4,13,1888,89.5,-62.0,80.5,0.003,Hẹn Hò
12,-4,6,-4,1888,89.12,-62.25,80.37,0.007,Hẹn Hò
-5,6,-5,12,1888,90.12,-62.44,81.12,0.042,Hẹn Hò
9,-4,7,-2,1888,90.06,-62.19,81.19,0.013,Hẹn Hò
-4,6,-4,10,1889,90.0,-62.38,80.75,0.091,Hẹn Hò
4,-4,5,1,1889,90.5,-62.5,81.31,0.029,Hẹn Hò
-3,5,-3,8,1889,90.56,-62.44,82.31,0.028,Hẹn Hò
3,-1,4,4,1889,91.12,-62.25,83.06,0.002,Hẹn Hò
-2,3,1,4,1888,91.37,-61.31,80.87,0.009,Hẹn Hò
6,-1,4,5,1889,91.44,-60.44,81.0,0.012,Hẹn Hò
-4,5,-3,7,1889,91.37,-60.94,81.62,0.006,Hẹn Hò
5,-3,3,3,1888,91.81,-61.25,82.37,0.04,Hẹn Hò
2,3,1,4,1889,91.69,-61.06,81.69,0.007,Hẹn Hò
-1,1,0,10,1888,91.56,-60.5,80.87,0.002,Hẹn Hò
6,-1,6,0,1888,91.5,-60.31,80.75,0.002,Hẹn Hò
-2,3,-2,12,1888,91.75,-60.0,81.0,0.003,Hẹn Hò
-7,7,-5,13,1889,92.25,-59.56,81.19,0.001,Hẹn Hò
6,-4,6,-3,1888,92.5,-59.44,81.25,0.002,Hẹn Hò
-4,4,-4,8,1889,92.62,-59.31,81.06,0.002,Hẹn Hò
6,-3,4,2,1888,92.31,-59.38,81.06,0.003,Hẹn Hò
-1,3,1,5,1888,92.06,-59.81,81.0,0.002,Hẹn Hò
2,1,2,8,1889,92.25,-59.75,80.94,0.003,Hẹn Hò
3,4,1,4,1889,92.5,-59.5,80.87,0.002,Hẹn Hò
1,0,0,7,1889,92.31,-59.5,80.44,0.002,Hẹn Hò
2,2,2,2,1888,92.25,-59.63,80.37,0.002,Hẹn Hò
-1,2,-2,11,1888,92.31,-59.81,80.75,0.002,Hẹn Hò
5,-2,6,-3,1888,92.25,-59.75,80.62,0.004,Hẹn Hò
-7,5,-4,13,1888,94.06,-57.81,79.06,0.003,Hẹn Hò
8,-3,7,-3,1888,99.5,-43.88,76.25,0.004,Hẹn Hò
-7,6,-3,15,1888,113.0,-15.31,75.31,0.005,Hẹn Hò
8,-5,8,-4,1889,133.25,10.38,75.94,0.002,Hẹn Hò
-5,7,-7,12,1888,155.56,27.56,65.0,0.003,Hẹn Hò
6,-4,7,-3,1888,175.69,38.56,52.25,0.003,Hẹn Hò
1035,1291,3202,20,1888,191.56,41.69,35.75,0.002,Hẹn Hò
1903,3418,5351,-9,1984,201.25,43.06,30.44,0.003,Hẹn Hò
2192,3947,6269,11,2049,211.81,41.56,26.56,0.006,Hẹn Hò
3002,3776,6834,175,2048,226.5,35.44,18.75,0.002,Hẹn Hò
1385,3742,7054,292,2081,243.0,33.19,16.94,0.004,Hẹn Hò
1628,3894,6941,-3,2112,253.12,35.63,14.88,0.006,Hẹn Hò
1463,4302,6965,20,2113,258.25,43.25,4.31,0.006,Hẹn Hò
1702,4009,7136,-10,2112,264.56,49.88,-13.31,0.007,Hẹn Hò
1195,3956,7143,20,2112,268.81,52.0,-28.25,0.005,Hẹn Hò
1187,3870,6945,-7,2080,263.69,53.69,-32.13,0.005,Hẹn Hò
971,3966,4981,17,1969,251.44,62.94,-30.56,0.004,Hẹn Hò
95,3336,3234,-4,1937,236.87,77.69,-29.94,0.004,Hẹn Hò
-2,3452,54,214,1968,225.69,85.25,-0.94,0.004,Hẹn Hò
7,3272,7,352,1904,212.06,83.31,4.69,0.005,Hẹn Hò
-3,3246,-7,572,1904,196.37,77.0,60.0,0.005,Hẹn Hò
21,3374,9,679,1904,186.44,72.06,66.69,0.005,Hẹn Hò
-12,3484,-5,556,1920,183.06,70.12,63.94,0.008,Hẹn Hò
16,3574,8,641,1920,183.12,70.19,55.88,0.006,Hẹn Hò
-4,3646,-5,379,1921,183.0,70.37,48.13,0.005,Hẹn Hò
12,3250,7,282,1921,181.56,70.12,40.63,0.005,Hẹn Hò
38,3028,-3,22,1921,178.19,69.56,38.88,0.005,Hẹn Hò
9,2227,6,-2,1888,170.37,63.56,36.06,0.005,Hẹn Hò
-8,14,-4,13,1889,158.44,54.31,32.06,0.049,Hẹn Hò
